transaction_id,date,category,merchant,amount,payment_method,day,month,year,day_of_week,is_weekend,amount_log,category_avg_amount,amount_vs_category_avg
6200,2025-12-04 21:06:10.477047,Transport,Airtel,555.47,Debit Card,4,12,2025,3,0,6.321613260906696,2469.707294213529,0.22491329288351466
6201,2025-12-04 22:24:39.747974,Shopping,Uber,3389.24,Credit Card,4,12,2025,3,0,8.12865599432872,2582.691050488599,1.3122901399138762
6202,2025-12-04 23:43:09.018901,Entertainment,Local Store,401.14,Debit Card,4,12,2025,3,0,5.996800286697501,2666.7235731225296,0.15042428995754356
6203,2025-12-05 01:01:38.289828,Shopping,Local Store,2997.02,Debit Card,5,12,2025,4,0,8.005707349754367,2582.691050488599,1.1604252856465418
6204,2025-12-05 02:20:07.560756,Bills,Netflix,1139.06,UPI,5,12,2025,4,0,7.038836171582496,2588.439496459481,0.4400566447691858
6205,2025-12-05 03:38:36.831683,Education,Flipkart,1555.22,Credit Card,5,12,2025,4,0,7.3500150829187785,2582.3797758206565,0.6022429444971027
6206,2025-12-05 04:57:06.102610,Food,Reliance,691.7,Cash,5,12,2025,4,0,6.54059700502856,2555.6312885375496,0.2706571965613329
6207,2025-12-05 06:15:35.373537,Entertainment,Uber,1280.9,Credit Card,5,12,2025,4,0,7.156098631318089,2666.7235731225296,0.4803272498544587
6208,2025-12-05 07:34:04.644464,Education,Zomato,4115.39,Debit Card,5,12,2025,4,0,8.322731844651825,2582.3797758206565,1.593642437310433
6209,2025-12-05 08:52:33.915391,Education,Swiggy,3212.45,Debit Card,5,12,2025,4,0,8.075100405331339,2582.3797758206565,1.2439882119891188
6210,2025-12-05 10:11:03.186318,Entertainment,Amazon,4751.31,UPI,5,12,2025,4,0,8.466386094604962,2666.7235731225296,1.781703228593948
6211,2025-12-05 11:29:32.457245,Bills,Myntra,291.29,Cash,5,12,2025,4,0,5.67774646010536,2588.439496459481,0.1125349850357454
6212,2025-12-05 12:48:01.728172,Shopping,Local Store,3972.44,Cash,5,12,2025,4,0,8.287387497228478,2582.691050488599,1.5381011210181277
6213,2025-12-05 14:06:30.999099,Food,Swiggy,3510.43,Cash,5,12,2025,4,0,8.163778640899455,2555.6312885375496,1.3736058154182444
6214,2025-12-05 15:25:00.270027,Shopping,Airtel,1341.42,Debit Card,5,12,2025,4,0,7.202229234290873,2582.691050488599,0.5193884881221962
6215,2025-12-05 16:43:29.540954,Transport,Myntra,3659.38,Debit Card,5,12,2025,4,0,8.205322246142568,2469.707294213529,1.4817059529984984
6216,2025-12-05 18:01:58.811881,Shopping,Flipkart,3596.92,Credit Card,5,12,2025,4,0,8.188111179688523,2582.691050488599,1.3927023905238403
6217,2025-12-05 19:20:28.082808,Travel,Swiggy,2323.76,Debit Card,5,12,2025,4,0,7.751372086886855,2612.472435275081,0.8894868970188079
6218,2025-12-05 20:38:57.353735,Entertainment,Netflix,3458.77,Cash,5,12,2025,4,0,8.148957391853838,2666.7235731225296,1.2970110718862564
6219,2025-12-05 21:57:26.624662,Food,Swiggy,2250.68,Cash,5,12,2025,4,0,7.719431883248258,2555.6312885375496,0.8806747710809031
6220,2025-12-05 23:15:55.895589,Shopping,Flipkart,1710.95,Cash,5,12,2025,4,0,7.445388350667718,2582.691050488599,0.6624679323050734
6221,2025-12-06 00:34:25.166516,Food,Swiggy,2359.13,UPI,6,12,2025,5,1,7.766471981248309,2555.6312885375496,0.923110470035763
6222,2025-12-06 01:52:54.437443,Food,Local Store,4480.89,Credit Card,6,12,2025,5,1,8.407800111444793,2555.6312885375496,1.7533397795282797
6223,2025-12-06 03:11:23.708370,Transport,Swiggy,1953.69,Credit Card,6,12,2025,5,1,7.577986892071332,2469.707294213529,0.7910613555612253
6224,2025-12-06 04:29:52.979297,Transport,Netflix,2048.26,Debit Card,6,12,2025,5,1,7.625234031355319,2469.707294213529,0.8293533427216372
6225,2025-12-06 05:48:22.250225,Entertainment,Reliance,3061.6,UPI,6,12,2025,5,1,8.027019507381107,2666.7235731225296,1.1480755001595835
6226,2025-12-06 07:06:51.521152,Bills,Flipkart,3777.35,Credit Card,6,12,2025,5,1,8.237042685379803,2588.439496459481,1.4593155471343775
6227,2025-12-06 08:25:20.792079,Travel,Netflix,3686.37,UPI,6,12,2025,5,1,8.212668745789342,2612.472435275081,1.411065605984793
6228,2025-12-06 09:43:50.063006,Education,Uber,148.0,UPI,6,12,2025,5,1,5.003946305945459,2582.3797758206565,0.05731147733797867
6229,2025-12-06 11:02:19.333933,Food,Swiggy,3452.71,Debit Card,6,12,2025,5,1,8.14720429455637,2555.6312885375496,1.3510203977725599
6230,2025-12-06 12:20:48.604860,Bills,Zomato,2280.24,UPI,6,12,2025,5,1,7.73247443375955,2588.439496459481,0.8809323158292699
6231,2025-12-06 13:39:17.875787,Education,Swiggy,2644.25,Credit Card,6,12,2025,5,1,7.880520857784271,2582.3797758206565,1.0239586077766898
6232,2025-12-06 14:57:47.146714,Education,Flipkart,2830.23,Debit Card,6,12,2025,5,1,7.948466525188734,2582.3797758206565,1.0959774493666714
6233,2025-12-06 16:16:16.417641,Travel,Myntra,3672.01,Credit Card,6,12,2025,5,1,8.208766768386067,2612.472435275081,1.4055688972708167
6234,2025-12-06 17:34:45.688568,Entertainment,Netflix,4165.1,UPI,6,12,2025,5,1,8.334735625373444,2666.7235731225296,1.5618791696219891
6235,2025-12-06 18:53:14.959495,Education,Zomato,3248.99,UPI,6,12,2025,5,1,8.086407198395973,2582.3797758206565,1.2581379510562116
6236,2025-12-06 20:11:44.230423,Travel,Uber,2841.34,Cash,6,12,2025,5,1,7.9523829355619835,2612.472435275081,1.0876057338001426
6237,2025-12-06 21:30:13.501350,Education,Airtel,1900.16,Debit Card,6,12,2025,5,1,7.550219505174952,2582.3797758206565,0.7358174106657673
6238,2025-12-06 22:48:42.772277,Food,Uber,732.5,Debit Card,6,12,2025,5,1,6.597827597583036,2555.6312885375496,0.2866219408431059
6239,2025-12-07 00:07:12.043204,Food,Netflix,4794.96,Cash,7,12,2025,6,1,8.475529175829054,2555.6312885375496,1.8762330941502512
6240,2025-12-07 01:25:41.314131,Healthcare,Myntra,2336.12,Credit Card,7,12,2025,6,1,7.7566746811025,2581.179936457506,0.9050589488178673
6241,2025-12-07 02:44:10.585058,Bills,Netflix,2852.75,Credit Card,7,12,2025,6,1,7.956389197844005,2588.439496459481,1.1021119110189936
6242,2025-12-07 04:02:39.855985,Shopping,Amazon,3767.81,UPI,7,12,2025,6,1,8.234514580746778,2582.691050488599,1.4588698091810854
6243,2025-12-07 05:21:09.126912,Travel,Zomato,388.63,Debit Card,7,12,2025,6,1,5.965197570857262,2612.472435275081,0.14875946431146903
6244,2025-12-07 06:39:38.397839,Transport,Myntra,4282.3,UPI,7,12,2025,6,1,8.362479019523809,2469.707294213529,1.7339301746540314
6245,2025-12-07 07:58:07.668766,Travel,Zomato,3995.28,Cash,7,12,2025,6,1,8.293119207383722,2612.472435275081,1.5293099157922085
6246,2025-12-07 09:16:36.939693,Shopping,Netflix,3883.42,UPI,7,12,2025,6,1,8.264728959507273,2582.691050488599,1.5036331965704246
6247,2025-12-07 10:35:06.210621,Bills,Reliance,158.81,Credit Card,7,12,2025,6,1,5.073985609597018,2588.439496459481,0.06135356851772023
6248,2025-12-07 11:53:35.481548,Transport,Zomato,2656.27,Credit Card,7,12,2025,6,1,7.885054558963596,2469.707294213529,1.0755404117012504
6249,2025-12-07 13:12:04.752475,Shopping,Amazon,318.63,Cash,7,12,2025,6,1,5.767164076821024,2582.691050488599,0.1233713184314945
6250,2025-12-07 14:30:34.023402,Healthcare,Local Store,2776.82,Credit Card,7,12,2025,6,1,7.9294217263985995,2581.179936457506,1.0757948180129577
6251,2025-12-07 15:49:03.294329,Transport,Myntra,3606.32,Cash,7,12,2025,6,1,8.190720393353281,2469.707294213529,1.4602216256353657
6252,2025-12-07 17:07:32.565256,Food,Amazon,653.16,Debit Card,7,12,2025,6,1,6.483351969853722,2555.6312885375496,0.25557677389908945
6253,2025-12-07 18:26:01.836183,Shopping,Amazon,3489.67,Cash,7,12,2025,6,1,8.157848973848596,2582.691050488599,1.3511759369514278
6254,2025-12-07 19:44:31.107110,Travel,Airtel,2275.19,Cash,7,12,2025,6,1,7.730258271551081,2612.472435275081,0.8708953132975098
6255,2025-12-07 21:03:00.378037,Transport,Reliance,4067.19,Cash,7,12,2025,6,1,8.310953462075792,2469.707294213529,1.6468307841699859
6256,2025-12-07 22:21:29.648964,Healthcare,Swiggy,2691.27,Credit Card,7,12,2025,6,1,7.898139982912013,2581.179936457506,1.0426510612404594
6257,2025-12-07 23:39:58.919891,Travel,Reliance,1713.8,Debit Card,7,12,2025,6,1,7.447051734723822,2612.472435275081,0.6560069215886464
6258,2025-12-08 00:58:28.190819,Education,Flipkart,1693.36,UPI,8,12,2025,0,0,7.435060367391906,2582.3797758206565,0.6557362382772943
6259,2025-12-08 02:16:57.461746,Transport,Airtel,4492.56,Debit Card,8,12,2025,0,0,8.410400539629734,2469.707294213529,1.8190657696667016
6260,2025-12-08 03:35:26.732673,Transport,Netflix,2291.71,Credit Card,8,12,2025,0,0,7.737489802988751,2469.707294213529,0.9279277772590409
6261,2025-12-08 04:53:56.003600,Healthcare,Netflix,2058.48,Debit Card,8,12,2025,0,0,7.630208802734057,2581.179936457506,0.7974957386446774
6262,2025-12-08 06:12:25.274527,Education,Uber,247.37,Debit Card,8,12,2025,0,0,5.514919569818824,2582.3797758206565,0.09579148749389044
6263,2025-12-08 07:30:54.545454,Shopping,Swiggy,1853.41,Cash,8,12,2025,0,0,7.525321865150757,2582.691050488599,0.7176274528265268
6264,2025-12-08 08:49:23.816381,Entertainment,Flipkart,4255.65,Cash,8,12,2025,0,0,8.356237744924028,2666.7235731225296,1.5958346950137612
6265,2025-12-08 10:07:53.087308,Shopping,Zomato,3816.89,Credit Card,8,12,2025,0,0,8.247453192974895,2582.691050488599,1.4778732435991182
6266,2025-12-08 11:26:22.358235,Education,Reliance,1143.52,Cash,8,12,2025,0,0,7.042740614119798,2582.3797758206565,0.4428163551724687
6267,2025-12-08 12:44:51.629162,Bills,Myntra,2094.63,Credit Card,8,12,2025,0,0,7.647609503140701,2588.439496459481,0.8092250187284953
6268,2025-12-08 14:03:20.900090,Travel,Amazon,1023.07,UPI,8,12,2025,0,0,6.931540162638058,2612.472435275081,0.39160987353815874
6269,2025-12-08 15:21:50.171017,Healthcare,Zomato,4773.37,Debit Card,8,12,2025,0,0,8.471017307037581,2581.179936457506,1.849297653596024
6270,2025-12-08 16:40:19.441944,Shopping,Uber,3010.68,UPI,8,12,2025,0,0,8.010253341575869,2582.691050488599,1.1657143425770702
6271,2025-12-08 17:58:48.712871,Transport,Reliance,3784.06,UPI,8,12,2025,0,0,8.238817017793464,2469.707294213529,1.5321896683327496
6272,2025-12-08 19:17:17.983798,Healthcare,Myntra,3583.35,Debit Card,8,12,2025,0,0,8.184332425576759,2581.179936457506,1.388260442206096
6273,2025-12-08 20:35:47.254725,Food,Uber,4374.76,Cash,8,12,2025,0,0,8.38383549799085,2555.6312885375496,1.7118118797580695
6274,2025-12-08 21:54:16.525652,Education,Amazon,4749.17,UPI,8,12,2025,0,0,8.465935685861943,2582.3797758206565,1.839067221818974
6275,2025-12-08 23:12:45.796579,Travel,Airtel,210.61,Debit Card,8,12,2025,0,0,5.35474495784668,2612.472435275081,0.0806171185411278
6276,2025-12-09 00:31:15.067506,Shopping,Swiggy,4877.74,UPI,9,12,2025,1,0,8.49264226878737,2582.691050488599,1.8886269804037221
6277,2025-12-09 01:49:44.338433,Healthcare,Airtel,4359.19,UPI,9,12,2025,1,0,8.380270913375238,2581.179936457506,1.6888361552905498
6278,2025-12-09 03:08:13.609360,Travel,Myntra,1945.59,Debit Card,9,12,2025,1,0,7.573834402816966,2612.472435275081,0.7447313027037311
6279,2025-12-09 04:26:42.880288,Shopping,Airtel,4193.49,Cash,9,12,2025,1,0,8.341527038209124,2582.691050488599,1.6236901425769321
6280,2025-12-09 05:45:12.151215,Healthcare,Myntra,3695.96,Credit Card,9,12,2025,1,0,8.215266139294654,2581.179936457506,1.431887776515284
6281,2025-12-09 07:03:41.422142,Transport,Flipkart,3975.92,Debit Card,9,12,2025,1,0,8.288262929340293,2469.707294213529,1.609874987742675
6282,2025-12-09 08:22:10.693069,Food,Flipkart,1142.42,Credit Card,9,12,2025,1,0,7.04177905036834,2555.6312885375496,0.447020665744684
6283,2025-12-09 09:40:39.963996,Food,Local Store,3260.39,Debit Card,9,12,2025,1,0,8.089908763854572,2555.6312885375496,1.2757669757071044
6284,2025-12-09 10:59:09.234923,Bills,Local Store,178.33,Debit Card,9,12,2025,1,0,5.189227683960333,2588.439496459481,0.06889479172448239
6285,2025-12-09 12:17:38.505850,Healthcare,Airtel,4248.73,Credit Card,9,12,2025,1,0,8.35461073048862,2581.179936457506,1.6460417733724884
6286,2025-12-09 13:36:07.776777,Shopping,Netflix,4757.66,Credit Card,9,12,2025,1,0,8.467721394988311,2582.691050488599,1.8421328401242323
6287,2025-12-09 14:54:37.047704,Food,Airtel,3327.51,Cash,9,12,2025,1,0,8.110280035392561,2555.6312885375496,1.3020305452216292
6288,2025-12-09 16:13:06.318631,Education,Airtel,2587.71,Debit Card,9,12,2025,1,0,7.8589149611177005,2582.3797758206565,1.0020640744747351
6289,2025-12-09 17:31:35.589558,Food,Netflix,3642.37,Debit Card,9,12,2025,1,0,8.200664356495748,2555.6312885375496,1.425232981117684
6290,2025-12-09 18:50:04.860486,Entertainment,Swiggy,1665.49,Debit Card,9,12,2025,1,0,7.41847489712973,2666.7235731225296,0.6245454222500604
6291,2025-12-09 20:08:34.131413,Entertainment,Reliance,3150.62,Cash,9,12,2025,1,0,8.055671885334391,2666.7235731225296,1.1814572877948744
6292,2025-12-09 21:27:03.402340,Food,Netflix,3608.92,Credit Card,9,12,2025,1,0,8.191440890416555,2555.6312885375496,1.4121442385631422
6293,2025-12-09 22:45:32.673267,Healthcare,Myntra,756.27,Debit Card,9,12,2025,1,0,6.629719860915456,2581.179936457506,0.2929939092266187
6294,2025-12-10 00:04:01.944194,Bills,Reliance,743.34,Credit Card,10,12,2025,2,0,6.612497919692619,2588.439496459481,0.28717688824357507
6295,2025-12-10 01:22:31.215121,Food,Amazon,3594.88,Cash,10,12,2025,2,0,8.187544024623138,2555.6312885375496,1.4066504883250028
6296,2025-12-10 02:41:00.486048,Transport,Swiggy,2187.32,UPI,10,12,2025,2,0,7.690889405133241,2469.707294213529,0.8856596104019467
6297,2025-12-10 03:59:29.756975,Travel,Amazon,4451.55,Credit Card,10,12,2025,2,0,8.40123224474703,2612.472435275081,1.7039605623748038
6298,2025-12-10 05:17:59.027902,Shopping,Local Store,1594.1,Cash,10,12,2025,2,0,7.3746917091784026,2582.691050488599,0.6172244255457596
6299,2025-12-10 06:36:28.298829,Bills,Zomato,260.03,UPI,10,12,2025,2,0,5.564635343246042,2588.439496459481,0.10045821057655556
6300,2025-12-10 07:54:57.569756,Transport,Flipkart,3266.89,Debit Card,10,12,2025,2,0,8.09189979568267,2469.707294213529,1.3227842860788614
6301,2025-12-10 09:13:26.840684,Bills,Amazon,3436.98,Debit Card,10,12,2025,2,0,8.142639368590213,2588.439496459481,1.3278193307980233
6302,2025-12-10 10:31:56.111611,Transport,Uber,2790.28,Credit Card,10,12,2025,2,0,7.934255550969427,2469.707294213529,1.1298019026536326
6303,2025-12-10 11:50:25.382538,Shopping,Airtel,3432.5,UPI,10,12,2025,2,0,8.141335428060732,2582.691050488599,1.3290401108373502
6304,2025-12-10 13:08:54.653465,Shopping,Myntra,2642.58,Cash,10,12,2025,2,0,7.879889338126614,2582.691050488599,1.0231885844418251
6305,2025-12-10 14:27:23.924392,Entertainment,Amazon,3478.53,Debit Card,10,12,2025,2,0,8.154652506176173,2666.7235731225296,1.3044209137608167
6306,2025-12-10 15:45:53.195319,Healthcare,Amazon,267.49,Debit Card,10,12,2025,2,0,5.592813669307488,2581.179936457506,0.1036309000476394
6307,2025-12-10 17:04:22.466246,Transport,Zomato,1873.57,UPI,10,12,2025,2,0,7.536134578770268,2469.707294213529,0.7586202641866645
6308,2025-12-10 18:22:51.737173,Travel,Local Store,1093.54,Cash,10,12,2025,2,0,6.99808946266332,2612.472435275081,0.4185843208274293
6309,2025-12-10 19:41:21.008100,Entertainment,Airtel,541.66,Debit Card,10,12,2025,2,0,6.296482972806629,2666.7235731225296,0.20311816547440553
6310,2025-12-10 20:59:50.279027,Transport,Airtel,1208.76,Debit Card,10,12,2025,2,0,7.09817727180996,2469.707294213529,0.4894345183464043
6311,2025-12-10 22:18:19.549954,Entertainment,Zomato,996.99,Credit Card,10,12,2025,2,0,6.905743256221183,2666.7235731225296,0.3738632717873345
6312,2025-12-10 23:36:48.820882,Shopping,Netflix,4867.0,Cash,10,12,2025,2,0,8.490438454107418,2582.691050488599,1.8844685271508763
6313,2025-12-11 00:55:18.091809,Bills,Zomato,1468.4,Debit Card,11,12,2025,3,0,7.292609433186177,2588.439496459481,0.5672916063939323
6314,2025-12-11 02:13:47.362736,Education,Uber,1193.25,UPI,11,12,2025,3,0,7.085273652270072,2582.3797758206565,0.462073786037453
6315,2025-12-11 03:32:16.633663,Entertainment,Reliance,4182.63,Debit Card,11,12,2025,3,0,8.338934569712038,2666.7235731225296,1.5684527793416774
6316,2025-12-11 04:50:45.904590,Transport,Uber,2124.63,Cash,11,12,2025,3,0,7.661823508008032,2469.707294213529,0.8602760355358557
6317,2025-12-11 06:09:15.175517,Transport,Zomato,2136.25,Credit Card,11,12,2025,3,0,7.667275234906343,2469.707294213529,0.8649810465415021
6318,2025-12-11 07:27:44.446444,Education,Flipkart,2245.77,Debit Card,11,12,2025,3,0,7.71724890824583,2582.3797758206565,0.8696513274412997
6319,2025-12-11 08:46:13.717371,Healthcare,Netflix,2111.85,UPI,11,12,2025,3,0,7.6557930259812075,2581.179936457506,0.8181723289304544
6320,2025-12-11 10:04:42.988298,Travel,Flipkart,1666.5,Debit Card,11,12,2025,3,0,7.4190807777897785,2612.472435275081,0.6379014673984591
6321,2025-12-11 11:23:12.259225,Shopping,Uber,1467.38,UPI,11,12,2025,3,0,7.291915031262965,2582.691050488599,0.568159323478663
6322,2025-12-11 12:41:41.530153,Transport,Airtel,4415.7,Cash,11,12,2025,3,0,8.39314808988759,2469.707294213529,1.7879446727739314
6323,2025-12-11 14:00:10.801080,Food,Uber,850.45,Credit Card,11,12,2025,3,0,6.746940778472614,2555.6312885375496,0.332774920942006
6324,2025-12-11 15:18:40.072007,Bills,Swiggy,946.26,Cash,11,12,2025,3,0,6.853573606718152,2588.439496459481,0.36557161227616614
6325,2025-12-11 16:37:09.342934,Entertainment,Local Store,2880.01,Debit Card,11,12,2025,3,0,7.965896206095513,2666.7235731225296,1.0799807032971658
6326,2025-12-11 17:55:38.613861,Healthcare,Myntra,1751.11,Debit Card,11,12,2025,3,0,7.4685760549135445,2581.179936457506,0.6784145402909335
6327,2025-12-11 19:14:07.884788,Travel,Swiggy,2136.57,Credit Card,11,12,2025,3,0,7.667424948812705,2612.472435275081,0.8178344663663522
6328,2025-12-11 20:32:37.155715,Education,Zomato,4042.41,UPI,11,12,2025,3,0,8.304843674343315,2582.3797758206565,1.5653816831474214
6329,2025-12-11 21:51:06.426642,Bills,Amazon,4522.97,Cash,11,12,2025,3,0,8.41714520591429,2588.439496459481,1.7473732749738244
6330,2025-12-11 23:09:35.697569,Shopping,Flipkart,3963.24,UPI,11,12,2025,3,0,8.285069438521248,2582.691050488599,1.5345389450473472
6331,2025-12-12 00:28:04.968496,Healthcare,Reliance,1212.89,Debit Card,12,12,2025,4,0,7.10158535795896,2581.179936457506,0.46989750031321303
6332,2025-12-12 01:46:34.239423,Travel,Swiggy,4900.86,UPI,12,12,2025,4,0,8.497370003908697,2612.472435275081,1.8759470660152486
6333,2025-12-12 03:05:03.510351,Entertainment,Netflix,1847.72,Cash,12,12,2025,4,0,7.5222487867128205,2666.7235731225296,0.6928802139910066
6334,2025-12-12 04:23:32.781278,Entertainment,Flipkart,886.88,UPI,12,12,2025,4,0,6.78883659872546,2666.7235731225296,0.33257290292054204
6335,2025-12-12 05:42:02.052205,Education,Swiggy,2522.51,Debit Card,12,12,2025,4,0,7.833406068522614,2582.3797758206565,0.976816045269085
6336,2025-12-12 07:00:31.323132,Food,Airtel,3640.16,Cash,12,12,2025,4,0,8.200057591181363,2555.6312885375496,1.4243682241357547
6337,2025-12-12 08:19:00.594059,Education,Myntra,462.19,UPI,12,12,2025,4,0,6.138137337079281,2582.3797758206565,0.17897832237054298
6338,2025-12-12 09:37:29.864986,Shopping,Uber,3189.72,UPI,12,12,2025,4,0,8.068001875640428,2582.691050488599,1.2350373845127784
6339,2025-12-12 10:55:59.135913,Healthcare,Uber,4297.49,Cash,12,12,2025,4,0,8.366019077218866,2581.179936457506,1.6649323587638036
6340,2025-12-12 12:14:28.406840,Healthcare,Swiggy,1345.82,Debit Card,12,12,2025,4,0,7.205501537191509,2581.179936457506,0.5213972032678382
6341,2025-12-12 13:32:57.677767,Transport,Zomato,3480.96,Cash,12,12,2025,4,0,8.155350632611375,2469.707294213529,1.409462574028839
6342,2025-12-12 14:51:26.948694,Food,Netflix,2029.55,Debit Card,12,12,2025,4,0,7.616061971299905,2555.6312885375496,0.7941482048302055
6343,2025-12-12 16:09:56.219621,Food,Zomato,2099.97,UPI,12,12,2025,4,0,7.650154421828253,2555.6312885375496,0.821703040426344
6344,2025-12-12 17:28:25.490549,Healthcare,Flipkart,1440.03,Cash,12,12,2025,4,0,7.273113414658593,2581.179936457506,0.5578960147878506
6345,2025-12-12 18:46:54.761476,Healthcare,Local Store,3140.75,Debit Card,12,12,2025,4,0,8.052535248495253,2581.179936457506,1.21678847554908
6346,2025-12-12 20:05:24.032403,Bills,Myntra,1836.95,Cash,12,12,2025,4,0,7.516406099063565,2588.439496459481,0.7096746910687374
6347,2025-12-12 21:23:53.303330,Travel,Myntra,4162.97,UPI,12,12,2025,4,0,8.334224225097955,2612.472435275081,1.5934981528567436
6348,2025-12-12 22:42:22.574257,Bills,Uber,4816.38,Cash,12,12,2025,4,0,8.47998549079302,2588.439496459481,1.8607272863004682
6349,2025-12-13 00:00:51.845184,Bills,Myntra,4678.68,UPI,13,12,2025,5,1,8.450985010505567,2588.439496459481,1.807529210707684
6350,2025-12-13 01:19:21.116111,Food,Zomato,857.49,UPI,13,12,2025,5,1,6.7551750320460435,2555.6312885375496,0.33552962191611585
6351,2025-12-13 02:37:50.387038,Transport,Netflix,120.24,UPI,13,12,2025,5,1,4.797772052189602,2469.707294213529,0.04868593143880642
6352,2025-12-13 03:56:19.657965,Entertainment,Netflix,2220.42,Debit Card,13,12,2025,5,1,7.705901910023722,2666.7235731225296,0.8326397315339504
6353,2025-12-13 05:14:48.928892,Bills,Uber,3657.97,Debit Card,13,12,2025,5,1,8.20493696602413,2588.439496459481,1.4131950949610543
6354,2025-12-13 06:33:18.199819,Transport,Swiggy,4888.4,Credit Card,13,12,2025,5,1,8.49482487555423,2469.707294213529,1.979343872633577
6355,2025-12-13 07:51:47.470747,Education,Netflix,3927.94,Debit Card,13,12,2025,5,1,8.276124948380517,2582.3797758206565,1.521054353344189
6356,2025-12-13 09:10:16.741674,Shopping,Zomato,2923.72,Credit Card,13,12,2025,5,1,7.980954028588157,2582.691050488599,1.1320440357923895
6357,2025-12-13 10:28:46.012601,Bills,Amazon,180.45,Cash,13,12,2025,5,1,5.200980133659079,2588.439496459481,0.06971381801538074
6358,2025-12-13 11:47:15.283528,Education,Swiggy,4136.43,UPI,13,12,2025,5,1,8.327830101113197,2582.3797758206565,1.6017899608455077
6359,2025-12-13 13:05:44.554455,Entertainment,Local Store,926.87,Debit Card,13,12,2025,5,1,6.832891636766315,2666.7235731225296,0.34756883290858154
6360,2025-12-13 14:24:13.825382,Shopping,Reliance,325.25,UPI,13,12,2025,5,1,5.787663958636903,2582.691050488599,0.12593453635829516
6361,2025-12-13 15:42:43.096309,Shopping,Airtel,4259.28,Credit Card,13,12,2025,5,1,8.357090164802976,2582.691050488599,1.6491635726984146
6362,2025-12-13 17:01:12.367236,Entertainment,Myntra,2852.94,Debit Card,13,12,2025,5,1,7.956455774690355,2666.7235731225296,1.0698296699194154
6363,2025-12-13 18:19:41.638163,Bills,Myntra,686.33,Debit Card,13,12,2025,5,1,6.532814526236512,2588.439496459481,0.265152035015219
6364,2025-12-13 19:38:10.909090,Food,Amazon,1963.39,Debit Card,13,12,2025,5,1,7.582937043539222,2555.6312885375496,0.7682602763576051
6365,2025-12-13 20:56:40.180018,Entertainment,Swiggy,473.43,Debit Card,13,12,2025,5,1,6.162114083458122,2666.7235731225296,0.17753246147130639
6366,2025-12-13 22:15:09.450945,Entertainment,Uber,3208.15,UPI,13,12,2025,5,1,8.073761383551224,2666.7235731225296,1.2030305774225791
6367,2025-12-13 23:33:38.721872,Entertainment,Zomato,1448.01,Debit Card,13,12,2025,5,1,7.278635843608118,2666.7235731225296,0.5429921625901746
6368,2025-12-14 00:52:07.992799,Shopping,Amazon,4337.17,Credit Card,14,12,2025,6,1,8.375207879185128,2582.691050488599,1.6793220386075542
6369,2025-12-14 02:10:37.263726,Travel,Airtel,1821.09,Debit Card,14,12,2025,6,1,7.507739472867786,2612.472435275081,0.6970752974885447
6370,2025-12-14 03:29:06.534653,Transport,Netflix,12775.5,Credit Card,14,12,2025,6,1,9.455362825008834,2469.707294213529,5.1728802153731825
6371,2025-12-14 04:47:35.805580,Education,Uber,364.44,Credit Card,14,12,2025,6,1,5.901102107027591,2582.3797758206565,0.14112564054765506
6372,2025-12-14 06:06:05.076507,Food,Reliance,1414.18,UPI,14,12,2025,6,1,7.255012010467591,2555.6312885375496,0.5533583840293563
6373,2025-12-14 07:24:34.347434,Bills,Uber,3400.0,Debit Card,14,12,2025,6,1,8.131824785007195,2588.439496459481,1.3135327306860323
6374,2025-12-14 08:43:03.618361,Bills,Amazon,3694.5,Credit Card,14,12,2025,6,1,8.214871142224942,2588.439496459481,1.4273078451528076
6375,2025-12-14 10:01:32.889288,Education,Local Store,1251.97,Debit Card,14,12,2025,6,1,7.133272012071532,2582.3797758206565,0.48481250191100783
6376,2025-12-14 11:20:02.160216,Transport,Amazon,2543.91,UPI,14,12,2025,6,1,7.841850564901561,2469.707294213529,1.0300451417705758
6377,2025-12-14 12:38:31.431143,Entertainment,Amazon,4096.78,UPI,14,12,2025,6,1,8.318200642633514,2666.7235731225296,1.5362597163390967
6378,2025-12-14 13:57:00.702070,Travel,Amazon,1930.56,Debit Card,14,12,2025,6,1,7.566083245563805,2612.472435275081,0.7389781319536568
6379,2025-12-14 15:15:29.972997,Food,Uber,712.17,Credit Card,14,12,2025,6,1,6.569719821167088,2555.6312885375496,0.2786669591948597
6380,2025-12-14 16:33:59.243924,Bills,Amazon,2187.76,Cash,14,12,2025,6,1,7.691090452407443,2588.439496459481,0.8452042255546101
6381,2025-12-14 17:52:28.514851,Education,Swiggy,3023.11,Cash,14,12,2025,6,1,8.01437211229922,2582.3797758206565,1.1706682449676804
6382,2025-12-14 19:10:57.785778,Healthcare,Uber,86.62,UPI,14,12,2025,6,1,4.473009282385752,2581.179936457506,0.03355829586947746
6383,2025-12-14 20:29:27.056705,Travel,Netflix,1775.41,Credit Card,14,12,2025,6,1,7.482349752764859,2612.472435275081,0.6795899455348925
6384,2025-12-14 21:47:56.327632,Education,Swiggy,3056.81,Cash,14,12,2025,6,1,8.025454252446236,2582.3797758206565,1.183718223253423
6385,2025-12-14 23:06:25.598559,Travel,Airtel,4761.96,Credit Card,14,12,2025,6,1,8.468624602697153,2612.472435275081,1.8227790409197517
