transaction_id,date,category,merchant,amount,payment_method,day,month,year,day_of_week,is_weekend,amount_log,category_avg_amount,amount_vs_category_avg,category_encoded,merchant_encoded,payment_encoded,anomaly_prediction,anomaly_score,is_anomaly,amount_difference,amount_difference_percent,reason,severity
4535,2025-09-05 03:03:54.383438,Bills,Airtel,97.24,Credit Card,5,9,2025,4,0,4.587413464398832,2588.439496459481,0.0375670360976205,0,0,1,-1,-0.0071509073277378,1,-2491.199496459481,-96.24329639023796,Amount is significantly lower than the category average,Medium
5339,2025-10-18 22:48:08.208820,Entertainment,Flipkart,119.7,Credit Card,18,10,2025,5,1,4.793308128103486,2666.7235731225296,0.0448865421247394,2,2,1,-1,-0.0070175032124876,1,-2547.02357312253,-95.51134578752607,Amount is significantly lower than the category average; Transaction occurred on a weekend,Medium
7156,2026-01-25 23:40:33.483348,Bills,Zomato,627.69,Credit Card,25,1,2026,6,1,6.443638289425074,2588.439496459481,0.2424974587424457,0,9,1,-1,-0.0068408724709591,1,-1960.7494964594807,-75.75025412575542,Amount is significantly lower than the category average; Transaction occurred on a weekend,Medium
5683,2025-11-06 16:47:57.407740,Bills,Zomato,376.73,UPI,6,11,2025,3,0,5.934179654681719,2588.439496459481,0.1455432898915732,0,9,3,-1,-0.0066855708161784,1,-2211.7094964594808,-85.44567101084269,Amount is significantly lower than the category average,Medium
2792,2025-06-02 02:59:35.157515,Food,Zomato,11887.17,Cash,2,6,2025,0,0,9.383299066989885,2555.6312885375496,4.651363462842243,3,9,0,-1,-0.006680946136447,1,9331.53871146245,365.13634628422426,Amount is significantly higher than the category average; Transaction amount is unusually high,High
409,2025-01-23 05:43:02.538253,Entertainment,Flipkart,62.91,Credit Card,23,1,2025,3,0,4.157475843662191,2666.7235731225296,0.0235907465753329,2,2,1,-1,-0.0066045222169244,1,-2603.8135731225298,-97.64092534246672,Amount is significantly lower than the category average,Medium
6211,2025-12-05 11:29:32.457245,Bills,Myntra,291.29,Cash,5,12,2025,4,0,5.67774646010536,2588.439496459481,0.1125349850357454,0,4,0,-1,-0.0065861623161617,1,-2297.149496459481,-88.74650149642547,Amount is significantly lower than the category average,Medium
5191,2025-10-10 21:11:56.111611,Education,Airtel,137.22,Cash,10,10,2025,4,0,4.928846618663249,2582.3797758206565,0.053137033245388,1,0,0,-1,-0.0065660394312234,1,-2445.1597758206567,-94.68629667546121,Amount is significantly lower than the category average,Medium
3674,2025-07-20 04:45:52.115211,Transport,Amazon,158.75,Debit Card,20,7,2025,6,1,5.073610093257644,2469.707294213529,0.064278872387812,6,1,2,-1,-0.0065547566607785,1,-2310.957294213529,-93.57211276121879,Amount is significantly lower than the category average; Transaction occurred on a weekend,Medium
581,2025-02-01 14:42:57.137713,Healthcare,Amazon,271.32,UPI,1,2,2025,5,1,5.60697784538501,2581.179936457506,0.1051147175629949,4,1,3,-1,-0.0063525745867012,1,-2309.8599364575057,-89.4885282437005,Amount is significantly lower than the category average; Transaction occurred on a weekend,Medium
9371,2026-05-26 17:11:08.586858,Travel,Amazon,122.39,UPI,26,5,2026,1,0,4.815350070910442,2612.472435275081,0.0468483411910575,7,1,3,-1,-0.006302748736375,1,-2490.082435275081,-95.31516588089424,Amount is significantly lower than the category average,Medium
502,2025-01-28 07:22:24.734473,Bills,Uber,186.09,Credit Card,28,1,2025,1,0,5.231589784497327,2588.439496459481,0.0718927370156952,0,8,1,-1,-0.0060938820757993,1,-2402.3494964594806,-92.81072629843047,Amount is significantly lower than the category average,Medium
6349,2025-12-13 00:00:51.845184,Bills,Myntra,4678.68,UPI,13,12,2025,5,1,8.450985010505567,2588.439496459481,1.807529210707684,0,4,3,-1,-0.0060211230200613,1,2090.2405035405195,80.75292107076841,Amount is higher than the category average; Transaction occurred on a weekend,Medium
7853,2026-03-04 23:26:35.319531,Entertainment,Netflix,57.93,Cash,4,3,2026,2,0,4.076350298849822,2666.7235731225296,0.0217232864267849,2,5,0,-1,-0.0060190159992882,1,-2608.79357312253,-97.8276713573215,Amount is significantly lower than the category average,Medium
583,2025-02-01 17:19:55.679567,Entertainment,Airtel,316.2,Credit Card,1,2,2025,5,1,5.7595324897606925,2666.7235731225296,0.1185724696728705,2,0,1,-1,-0.0060137312796019,1,-2350.52357312253,-88.14275303271296,Amount is significantly lower than the category average; Transaction occurred on a weekend,Medium
6509,2025-12-21 17:18:55.193519,Bills,Uber,1443.94,Cash,21,12,2025,6,1,7.275823077193101,2588.439496459481,0.5578418973961146,0,8,0,-1,-0.0058610210130217,1,-1144.4994964594807,-44.215810260388544,Transaction occurred on a weekend,Medium
7943,2026-03-09 21:10:29.702970,Transport,Uber,77.94,Credit Card,9,3,2026,0,0,4.368688070234701,2469.707294213529,0.0315583956781484,6,8,1,-1,-0.0058519017880421,1,-2391.767294213529,-96.84416043218516,Amount is significantly lower than the category average,Medium
6625,2025-12-28 01:03:30.621062,Shopping,Amazon,4443.91,Cash,28,12,2025,6,1,8.399514900273957,2582.691050488599,1.7206510237294126,5,1,0,-1,-0.0057897449214444,1,1861.2189495114008,72.06510237294125,Amount is higher than the category average; Transaction occurred on a weekend,Medium
4463,2025-09-01 04:52:46.876687,Entertainment,Airtel,374.13,Cash,1,9,2025,0,0,5.927272632562072,2666.7235731225296,0.1402957560996554,2,0,0,-1,-0.0057501968315524,1,-2292.5935731225295,-85.97042439003445,Amount is significantly lower than the category average,Medium
6607,2025-12-27 01:30:43.744374,Bills,Flipkart,728.64,Debit Card,27,12,2025,5,1,6.592551261818714,2588.439496459481,0.2814977908491384,0,2,2,-1,-0.0056337027763512,1,-1859.799496459481,-71.85022091508617,Amount is significantly lower than the category average; Transaction occurred on a weekend,Medium
6610,2025-12-27 05:26:11.557155,Shopping,Reliance,4850.36,Cash,27,12,2025,5,1,8.487014356994463,2582.691050488599,1.8780256349602475,5,6,0,-1,-0.0055121683437459,1,2267.6689495114006,87.80256349602475,Amount is higher than the category average; Transaction amount is unusually high; Transaction occurred on a weekend,Medium
7155,2026-01-25 22:22:04.212421,Transport,Flipkart,4894.05,Cash,25,1,2026,6,1,8.49597976941704,2469.707294213529,1.9816315931311592,6,2,0,-1,-0.0053329818288009,1,2424.342705786471,98.16315931311591,Amount is higher than the category average; Transaction amount is unusually high; Transaction occurred on a weekend,Medium
4470,2025-09-01 14:02:11.773177,Bills,Flipkart,398.14,UPI,1,9,2025,0,0,5.989312232539839,2588.439496459481,0.1538146827633343,0,2,3,-1,-0.0052910675545008,1,-2190.299496459481,-84.61853172366656,Amount is significantly lower than the category average,Medium
6622,2025-12-27 21:08:02.808280,Shopping,Local Store,296.75,Debit Card,27,12,2025,5,1,5.696254208235409,2582.691050488599,0.114899534709682,5,3,2,-1,-0.0052285602779997,1,-2285.941050488599,-88.5100465290318,Amount is significantly lower than the category average; Transaction occurred on a weekend,Medium
2645,2025-05-25 02:41:52.331233,Bills,Netflix,269.01,Cash,25,5,2025,6,1,5.598458995349557,2588.439496459481,0.103927482318191,0,5,0,-1,-0.0052240385305324,1,-2319.429496459481,-89.6072517681809,Amount is significantly lower than the category average; Transaction occurred on a weekend,Medium
2242,2025-05-03 03:31:16.147614,Shopping,Reliance,97.45,UPI,3,5,2025,5,1,4.589548805085134,2582.691050488599,0.0377319617774507,5,6,3,-1,-0.0051835567266196,1,-2485.2410504885993,-96.22680382225492,Amount is significantly lower than the category average; Transaction occurred on a weekend,Medium
9850,2026-06-21 19:46:49.360936,Bills,Zomato,337.79,Debit Card,21,6,2026,6,1,5.825380446403688,2588.439496459481,0.1304994767936573,0,9,2,-1,-0.0051631496065031,1,-2250.649496459481,-86.95005232063427,Amount is significantly lower than the category average; Transaction occurred on a weekend,Medium
3403,2025-07-05 10:15:39.693969,Travel,Zomato,214.82,Credit Card,5,7,2025,5,1,5.374444726935588,2612.472435275081,0.0822286187978019,7,9,1,-1,-0.0051317322445612,1,-2397.6524352750807,-91.77713812021979,Amount is significantly lower than the category average; Transaction occurred on a weekend,Medium
7414,2026-02-09 01:10:25.382538,Healthcare,Myntra,83.78,Cash,9,2,2026,0,0,4.440059665924491,2581.179936457506,0.0324580238737568,4,4,0,-1,-0.0051144706295268,1,-2497.3999364575056,-96.75419761262431,Amount is significantly lower than the category average,Medium
6096,2025-11-29 05:03:26.300630,Food,Netflix,244.83,Credit Card,29,11,2025,5,1,5.504640240131903,2555.6312885375496,0.0958002044731981,3,5,1,-1,-0.0049979712187759,1,-2310.8012885375497,-90.41997955268019,Amount is significantly lower than the category average; Transaction occurred on a weekend,Medium
9862,2026-06-22 11:28:40.612061,Transport,Zomato,133.05,Cash,22,6,2026,0,0,4.898212864681969,2469.707294213529,0.0538727809209347,6,9,0,-1,-0.0049601919327446,1,-2336.657294213529,-94.61272190790652,Amount is significantly lower than the category average,Medium
3163,2025-06-22 08:18:34.671467,Healthcare,Uber,119.73,Cash,22,6,2025,6,1,4.793556647344296,2581.179936457506,0.0463857626928254,4,8,0,-1,-0.0048863158577863,1,-2461.449936457506,-95.36142373071746,Amount is significantly lower than the category average; Transaction occurred on a weekend,Medium
6599,2025-12-26 15:02:49.576957,Bills,Uber,4893.64,Cash,26,12,2025,4,0,8.49589600782699,2588.439496459481,1.890575385939528,0,8,0,-1,-0.0047377436693013,1,2305.2005035405195,89.0575385939528,Amount is higher than the category average; Transaction amount is unusually high,Medium
3417,2025-07-06 04:34:29.486948,Healthcare,Amazon,174.51,Credit Card,6,7,2025,6,1,5.167696021339599,2581.179936457506,0.0676086147792947,4,1,1,-1,-0.004697160775598,1,-2406.669936457506,-93.23913852207053,Amount is significantly lower than the category average; Transaction occurred on a weekend,Medium
8932,2026-05-02 18:54:58.649864,Bills,Flipkart,217.14,Debit Card,2,5,2026,5,1,5.385137058500597,2588.439496459481,0.0838883815121073,0,2,2,-1,-0.0045002733626604,1,-2371.299496459481,-91.61116184878927,Amount is significantly lower than the category average; Transaction occurred on a weekend,Medium
5331,2025-10-18 12:20:14.041404,Transport,Uber,248.55,UPI,18,10,2025,5,1,5.519659295915618,2469.707294213529,0.1006394565794688,6,8,3,-1,-0.0042697399628409,1,-2221.157294213529,-89.93605434205311,Amount is significantly lower than the category average; Transaction occurred on a weekend,Medium
4423,2025-08-30 00:33:16.039603,Food,Flipkart,312.13,UPI,30,8,2025,5,1,5.746618439775514,2555.6312885375496,0.1221342066830834,3,2,3,-1,-0.004269613535912,1,-2243.5012885375495,-87.78657933169166,Amount is significantly lower than the category average; Transaction occurred on a weekend,Medium
5212,2025-10-12 00:40:10.801080,Bills,Swiggy,378.96,Debit Card,12,10,2025,6,1,5.940065984021982,2588.439496459481,0.1464048128296408,0,7,2,-1,-0.004111531875666,1,-2209.4794964594807,-85.35951871703593,Amount is significantly lower than the category average; Transaction occurred on a weekend,Medium
6984,2026-01-16 14:40:38.883888,Entertainment,Reliance,24040.75,Credit Card,16,1,2026,4,0,10.08754718134079,2666.7235731225296,9.015088868716196,2,6,1,-1,-0.0039524670609026,1,21374.02642687747,801.5088868716197,Amount is significantly higher than the category average; Transaction amount is unusually high,High
5625,2025-11-03 12:55:39.693969,Education,Myntra,303.24,Cash,3,11,2025,0,0,5.717816863620004,2582.3797758206565,0.1174265701889773,1,4,0,-1,-0.0037762303612781,1,-2279.1397758206567,-88.25734298110227,Amount is significantly lower than the category average,Medium
3297,2025-06-29 15:35:56.975697,Healthcare,Reliance,120.93,Credit Card,29,6,2025,6,1,4.803447109572174,2581.179936457506,0.046850666352989,4,6,1,-1,-0.003765775342203,1,-2460.249936457506,-95.3149333647011,Amount is significantly lower than the category average; Transaction occurred on a weekend,Medium
5851,2025-11-15 20:33:54.923492,Shopping,Flipkart,237.91,UPI,15,11,2025,5,1,5.476086911973929,2582.691050488599,0.0921170962182997,5,2,3,-1,-0.0037373151849343,1,-2344.7810504885992,-90.78829037817003,Amount is significantly lower than the category average; Transaction occurred on a weekend,Medium
8198,2026-03-23 18:44:53.789378,Travel,Local Store,132.7,Cash,23,3,2026,0,0,4.895598484107897,2612.472435275081,0.0507947943136966,7,3,0,-1,-0.0037118912876132,1,-2479.772435275081,-94.92052056863034,Amount is significantly lower than the category average,Medium
712,2025-02-08 18:04:51.629162,Transport,Uber,4989.29,Cash,8,2,2025,5,1,8.515249303289346,2469.707294213529,2.0201948675010186,6,8,0,-1,-0.0036897904075138,1,2519.582705786471,102.01948675010186,Amount is significantly higher than the category average; Transaction amount is unusually high; Transaction occurred on a weekend,Medium
9213,2026-05-18 02:30:03.780378,Education,Netflix,69.92,Cash,18,5,2026,0,0,4.261552481206008,2582.3797758206565,0.0270758006450774,1,5,0,-1,-0.0036863975907193,1,-2512.4597758206564,-97.29241993549225,Amount is significantly lower than the category average,Medium
6679,2025-12-30 23:41:51.251125,Travel,Uber,4904.12,Cash,30,12,2025,1,0,8.498034836532009,2612.472435275081,1.8771949260714853,7,8,0,-1,-0.0034298588910901,1,2291.647564724919,87.71949260714858,Amount is higher than the category average; Transaction amount is unusually high,Medium
6160,2025-12-02 16:46:39.639964,Shopping,Swiggy,273.53,Debit Card,2,12,2025,1,0,5.615060544595396,2582.691050488599,0.1059089123138646,5,7,2,-1,-0.0032705528945581,1,-2309.1610504885994,-89.40910876861355,Amount is significantly lower than the category average,Medium
4596,2025-09-08 10:51:39.909991,Entertainment,Uber,114.23,Cash,8,9,2025,0,0,4.746930131025923,2666.7235731225296,0.0428353358973181,2,8,0,-1,-0.0032192159080857,1,-2552.4935731225296,-95.71646641026818,Amount is significantly lower than the category average,Medium
7928,2026-03-09 01:33:10.639063,Travel,Myntra,123.42,Cash,9,3,2026,0,0,4.823662939086874,2612.472435275081,0.0472426037241631,7,4,0,-1,-0.0031448105632915,1,-2489.052435275081,-95.27573962758369,Amount is significantly lower than the category average,Medium
8083,2026-03-17 12:18:47.632763,Shopping,Local Store,54.78,Cash,17,3,2026,1,0,4.021415382199343,2582.691050488599,0.0212104347477552,5,3,0,-1,-0.0031293516915252,1,-2527.911050488599,-97.87895652522445,Amount is significantly lower than the category average,Medium
350,2025-01-20 00:32:15.553555,Education,Amazon,149.17,Debit Card,20,1,2025,0,0,5.011767985692189,2582.3797758206565,0.057764547800718,1,1,2,-1,-0.0030663486877567,1,-2433.2097758206564,-94.22354521992818,Amount is significantly lower than the category average,Medium
630,2025-02-04 06:48:51.413141,Education,Zomato,191.54,UPI,4,2,2025,1,0,5.26030392434982,2582.3797758206565,0.0741718943872732,1,9,3,-1,-0.0029926155081282,1,-2390.8397758206565,-92.58281056127268,Amount is significantly lower than the category average,Medium
2753,2025-05-30 23:58:33.591359,Education,Zomato,222.19,Cash,30,5,2025,4,0,5.408023426636094,2582.3797758206565,0.0860407915521992,1,9,0,-1,-0.0029595749655344,1,-2360.1897758206565,-91.39592084478008,Amount is significantly lower than the category average,Medium
2778,2025-06-01 08:40:45.364536,Education,Reliance,243.01,Credit Card,1,6,2025,6,1,5.497209208059954,2582.3797758206565,0.0941031223506905,1,6,1,-1,-0.0029215286599237,1,-2339.3697758206563,-90.58968776493094,Amount is significantly lower than the category average; Transaction occurred on a weekend,Medium
1627,2025-03-30 15:01:14.527452,Food,Local Store,275.73,Cash,30,3,2025,6,1,5.623042301587992,2555.6312885375496,0.1078911505101291,3,3,0,-1,-0.0028514179913344,1,-2279.9012885375496,-89.21088494898709,Amount is significantly lower than the category average; Transaction occurred on a weekend,Medium
6639,2025-12-28 19:22:20.414041,Bills,Netflix,819.81,Credit Card,28,12,2025,6,1,6.710291657578157,2588.439496459481,0.3167197846893282,0,5,1,-1,-0.002788841491395,1,-1768.6294964594808,-68.32802153106718,Amount is significantly lower than the category average; Transaction occurred on a weekend,Medium
5228,2025-10-12 21:35:59.135913,Travel,Airtel,928.36,Cash,12,10,2025,6,1,6.834496177205219,2612.472435275081,0.3553568594503651,7,0,0,-1,-0.0027473400665083,1,-1684.1124352750808,-64.46431405496348,Amount is significantly lower than the category average; Transaction occurred on a weekend,Medium
5204,2025-10-11 14:12:16.633663,Food,Uber,248.3,Cash,11,10,2025,5,1,5.518656990529513,2555.6312885375496,0.0971579903226528,3,8,0,-1,-0.0027422362426595,1,-2307.3312885375494,-90.2842009677347,Amount is significantly lower than the category average; Transaction occurred on a weekend,Medium
3414,2025-07-06 00:39:01.674167,Travel,Zomato,4728.33,Cash,6,7,2025,6,1,8.46153882240418,2612.472435275081,1.809906177824276,7,9,0,-1,-0.0027169084759089,1,2115.857564724919,80.99061778242759,Amount is higher than the category average; Transaction occurred on a weekend,Medium
1524,2025-03-25 00:16:59.621962,Bills,Zomato,288.6,Cash,25,3,2025,1,0,5.668500660511562,2588.439496459481,0.1114957488458791,0,9,0,-1,-0.0026746806289534,1,-2299.839496459481,-88.8504251154121,Amount is significantly lower than the category average,Medium
3443,2025-07-07 14:35:10.531053,Food,Myntra,98.92,Cash,7,7,2025,0,0,4.604369865817322,2555.6312885375496,0.0387066790282594,3,4,0,-1,-0.0025789540387034,1,-2456.7112885375495,-96.12933209717406,Amount is significantly lower than the category average,Medium
1510,2025-03-24 05:58:09.828982,Entertainment,Zomato,226.91,Cash,24,3,2025,0,0,5.42895081418324,2666.7235731225296,0.0850894341982006,2,9,0,-1,-0.0025008552092679,1,-2439.8135731225298,-91.49105658017994,Amount is significantly lower than the category average,Medium
559,2025-01-31 09:56:13.177317,Travel,Zomato,4832.96,UPI,31,1,2025,4,0,8.483421286508465,2612.472435275081,1.8499563611629504,7,9,3,-1,-0.0024634849963584,1,2220.487564724919,84.99563611629503,Amount is higher than the category average; Transaction amount is unusually high,Medium
4690,2025-09-13 13:49:31.377137,Transport,Airtel,353.54,Cash,13,9,2025,5,1,5.870821174585639,2469.707294213529,0.1431505672062177,6,0,0,-1,-0.0023935347856613,1,-2116.167294213529,-85.68494327937822,Amount is significantly lower than the category average; Transaction occurred on a weekend,Medium
5589,2025-11-01 13:50:05.940594,Food,Myntra,283.34,Credit Card,1,11,2025,5,1,5.650170705207552,2555.6312885375496,0.1108688883528813,3,4,1,-1,-0.0022500587015702,1,-2272.2912885375495,-88.91311116471185,Amount is significantly lower than the category average; Transaction occurred on a weekend,Medium
6122,2025-11-30 15:04:07.344734,Food,Airtel,867.44,Debit Card,30,11,2025,6,1,6.766698498666036,2555.6312885375496,0.339422984798558,3,0,2,-1,-0.0021061351071707,1,-1688.1912885375496,-66.05770152014419,Amount is significantly lower than the category average; Transaction occurred on a weekend,Medium
5682,2025-11-06 15:29:28.136813,Entertainment,Amazon,191.52,Cash,6,11,2025,3,0,5.260200044434908,2666.7235731225296,0.071818467399583,2,1,0,-1,-0.002000935877532,1,-2475.2035731225296,-92.8181532600417,Amount is significantly lower than the category average,Medium
7896,2026-03-07 07:41:33.969396,Travel,Uber,4989.93,Cash,7,3,2026,5,1,8.515377544125814,2612.472435275081,1.9100412056499207,7,8,0,-1,-0.0019610994091263,1,2377.4575647249194,91.00412056499209,Amount is higher than the category average; Transaction amount is unusually high; Transaction occurred on a weekend,Medium
3550,2025-07-13 10:33:22.520252,Travel,Airtel,394.7,UPI,13,7,2025,6,1,5.980656348391379,2612.472435275081,0.1510829338026833,7,0,3,-1,-0.0019081669817051,1,-2217.772435275081,-84.89170661973168,Amount is significantly lower than the category average; Transaction occurred on a weekend,Medium
8849,2026-04-28 06:20:29.162916,Travel,Netflix,78.74,Debit Card,28,4,2026,1,0,4.378771341953209,2612.472435275081,0.0301400309288656,7,5,2,-1,-0.001874542025121,1,-2533.732435275081,-96.98599690711343,Amount is significantly lower than the category average,Medium
8183,2026-03-22 23:07:34.725472,Transport,Zomato,244.05,Cash,22,3,2026,6,1,5.501462271355557,2469.707294213529,0.0988173783070584,6,9,0,-1,-0.0018588914101979,1,-2225.657294213529,-90.11826216929416,Amount is significantly lower than the category average; Transaction occurred on a weekend,Medium
6101,2025-11-29 11:35:52.655265,Transport,Netflix,348.71,Debit Card,29,11,2025,5,1,5.857104239599851,2469.707294213529,0.1411948698604972,6,5,2,-1,-0.0018473020346794,1,-2120.997294213529,-85.88051301395028,Amount is significantly lower than the category average; Transaction occurred on a weekend,Medium
2656,2025-05-25 17:05:14.311431,Bills,Uber,4903.27,UPI,25,5,2025,6,1,8.497861533196708,2588.439496459481,1.894295774232618,0,8,3,-1,-0.0018381498959696,1,2314.8305035405197,89.42957742326182,Amount is higher than the category average; Transaction amount is unusually high; Transaction occurred on a weekend,Medium
6139,2025-12-01 13:18:24.950495,Transport,Flipkart,4772.86,Credit Card,1,12,2025,0,0,8.470910480955578,2469.707294213529,1.9325610007237328,6,2,1,-1,-0.0016836322414324,1,2303.1527057864705,93.25610007237324,Amount is higher than the category average; Transaction amount is unusually high,Medium
9604,2026-06-08 09:58:48.712871,Transport,Local Store,108.79,UPI,8,6,2026,0,0,4.698569450246641,2469.707294213529,0.0440497545012288,6,3,3,-1,-0.0016826938813164,1,-2360.917294213529,-95.59502454987711,Amount is significantly lower than the category average,Medium
7347,2026-02-05 09:31:44.230423,Healthcare,Flipkart,35196.04,Debit Card,5,2,2026,3,0,10.468717267141258,2581.179936457506,13.635639849387708,4,2,2,-1,-0.0016579702217697,1,32614.860063542495,1263.563984938771,Amount is significantly higher than the category average; Transaction amount is unusually high,High
4106,2025-08-12 17:52:37.155715,Bills,Flipkart,102.31,UPI,12,8,2025,1,0,4.637734176861354,2588.439496459481,0.039525745198967,0,2,3,-1,-0.001619427348991,1,-2486.129496459481,-96.0474254801033,Amount is significantly lower than the category average,Medium
5982,2025-11-22 23:55:49.414941,Travel,Flipkart,617.46,Cash,22,11,2025,5,1,6.427232517146193,2612.472435275081,0.2363508191178233,7,2,0,-1,-0.0016023561217721,1,-1995.0124352750809,-76.36491808821766,Amount is significantly lower than the category average; Transaction occurred on a weekend,Medium
7589,2026-02-18 14:05:47.794779,Entertainment,Amazon,67.28,UPI,18,2,2026,2,0,4.22361689792624,2666.7235731225296,0.0252294616052837,2,1,3,-1,-0.001529776114467,1,-2599.4435731225294,-97.47705383947162,Amount is significantly lower than the category average,Medium
5089,2025-10-05 07:46:10.477047,Travel,Netflix,4728.43,Cash,5,10,2025,6,1,8.461559966824801,2612.472435275081,1.809944455740112,7,5,0,-1,-0.0015134171684015,1,2115.9575647249194,80.99444557401117,Amount is higher than the category average; Transaction occurred on a weekend,Medium
7792,2026-03-01 15:38:49.792979,Healthcare,Swiggy,150.23,Debit Card,1,3,2026,6,1,5.018801856762649,2581.179936457506,0.0582020640553174,4,7,2,-1,-0.0014847912241304,1,-2430.949936457506,-94.17979359446825,Amount is significantly lower than the category average; Transaction occurred on a weekend,Medium
8026,2026-03-14 09:44:59.189918,Transport,Netflix,97.43,UPI,14,3,2026,5,1,4.58934563564112,2469.707294213529,0.0394500191290993,6,5,3,-1,-0.0014247974914727,1,-2372.2772942135293,-96.05499808709007,Amount is significantly lower than the category average; Transaction occurred on a weekend,Medium
6360,2025-12-13 14:24:13.825382,Shopping,Reliance,325.25,UPI,13,12,2025,5,1,5.787663958636903,2582.691050488599,0.1259345363582951,5,6,3,-1,-0.0014204975287739,1,-2257.441050488599,-87.40654636417048,Amount is significantly lower than the category average; Transaction occurred on a weekend,Medium
4733,2025-09-15 22:04:30.027002,Bills,Myntra,137.69,Cash,15,9,2025,0,0,4.932241226668244,2588.439496459481,0.0531942122612234,0,4,0,-1,-0.0013988733528307,1,-2450.7494964594807,-94.68057877387766,Amount is significantly lower than the category average,Medium
9938,2026-06-26 14:53:45.202520,Transport,Reliance,66.24,Debit Card,26,6,2026,4,0,4.208268308540415,2469.707294213529,0.0268209921698813,6,6,2,-1,-0.0012542606331382,1,-2403.4672942135294,-97.31790078301186,Amount is significantly lower than the category average,Medium
6694,2025-12-31 19:19:10.315031,Travel,Reliance,4954.01,Credit Card,31,12,2025,2,0,8.508154464925523,2612.472435275081,1.8962917782818125,7,6,1,-1,-0.0012217489273181,1,2341.5375647249193,89.62917782818124,Amount is higher than the category average; Transaction amount is unusually high,Medium
6877,2026-01-10 18:42:26.894689,Travel,Netflix,291.16,UPI,10,1,2026,5,1,5.677301597406604,2612.472435275081,0.1114499797466158,7,5,3,-1,-0.0011870401265529,1,-2321.312435275081,-88.85500202533841,Amount is significantly lower than the category average; Transaction occurred on a weekend,Medium
2136,2025-04-27 08:51:33.429342,Bills,Zomato,727.55,UPI,27,4,2025,6,1,6.591056257459863,2588.439496459481,0.2810766877090067,0,9,3,-1,-0.0011603648786197,1,-1860.8894964594808,-71.89233122909934,Amount is significantly lower than the category average; Transaction occurred on a weekend,Medium
3922,2025-08-02 17:10:51.305130,Education,Airtel,4939.19,Cash,2,8,2025,5,1,8.505159070980804,2582.3797758206565,1.9126505118443973,1,0,0,-1,-0.0011333740115473,1,2356.810224179343,91.26505118443977,Amount is higher than the category average; Transaction amount is unusually high; Transaction occurred on a weekend,Medium
4960,2025-09-28 07:01:14.527452,Travel,Flipkart,4590.61,UPI,28,9,2025,6,1,8.43198600407903,2612.472435275081,1.7571898321356376,7,2,3,-1,-0.0011123498725016,1,1978.1375647249188,75.71898321356375,Amount is higher than the category average; Transaction occurred on a weekend,Medium
7585,2026-02-18 08:51:50.711071,Travel,Myntra,57.04,Credit Card,18,2,2026,2,0,4.061132428015987,2612.472435275081,0.0218337231925641,7,4,1,-1,-0.0009466535103697,1,-2555.432435275081,-97.81662768074358,Amount is significantly lower than the category average,Medium
6642,2025-12-28 23:17:48.226822,Travel,Myntra,3909.23,Cash,28,12,2025,6,1,8.271351474778788,2612.472435275081,1.4963717692157683,7,4,0,-1,-0.0008306216653259,1,1296.7575647249191,49.637176921576845,Transaction occurred on a weekend,Medium
4698,2025-09-14 00:17:25.544554,Bills,Reliance,413.55,UPI,14,9,2025,6,1,6.027193594562228,2588.439496459481,0.1597680766985907,0,6,3,-1,-0.0007097771011541,1,-2174.8894964594806,-84.02319233014092,Amount is significantly lower than the category average; Transaction occurred on a weekend,Medium
2243,2025-05-03 04:49:45.418541,Food,Netflix,134.61,UPI,3,5,2025,5,1,4.909783119099854,2555.6312885375496,0.0526719173472907,3,5,3,-1,-0.0006750960686499,1,-2421.0212885375495,-94.73280826527092,Amount is significantly lower than the category average; Transaction occurred on a weekend,Medium
719,2025-02-09 03:14:16.525652,Travel,Myntra,326.98,Cash,9,2,2025,6,1,5.792952630915299,2612.472435275081,0.1251611291988887,7,4,0,-1,-0.0006450832367381,1,-2285.492435275081,-87.48388708011112,Amount is significantly lower than the category average; Transaction occurred on a weekend,Medium
1192,2025-03-06 21:59:01.674167,Shopping,Zomato,98.55,Cash,6,3,2025,3,0,4.600660030510205,2582.691050488599,0.0381578741217832,5,9,0,-1,-0.0006290097073756,1,-2484.141050488599,-96.18421258782168,Amount is significantly lower than the category average,Medium
6254,2025-12-07 19:44:31.107110,Travel,Airtel,2275.19,Cash,7,12,2025,6,1,7.730258271551081,2612.472435275081,0.8708953132975098,7,0,0,-1,-0.0004851685114294,1,-337.28243527508084,-12.910468670249017,Transaction occurred on a weekend,Medium
6478,2025-12-20 00:45:47.794779,Shopping,Zomato,4372.4,Cash,20,12,2025,5,1,8.383296017616223,2582.691050488599,1.6929628494174012,5,9,0,-1,-0.0003126949650472,1,1789.7089495114005,69.29628494174011,Amount is higher than the category average; Transaction occurred on a weekend,Medium
1620,2025-03-30 05:51:49.630963,Bills,Airtel,696.4,Credit Card,30,3,2025,6,1,6.547359134241551,2588.439496459481,0.2690424098969861,0,0,1,-1,-0.0002250360403213,1,-1892.0394964594807,-73.09575901030139,Amount is significantly lower than the category average; Transaction occurred on a weekend,Medium
6637,2025-12-28 16:45:21.872187,Entertainment,Flipkart,4183.72,UPI,28,12,2025,6,1,8.339195075070002,2666.7235731225296,1.5688615206191707,2,2,3,-1,-0.0001369732282846,1,1516.9964268774706,56.88615206191707,Amount is higher than the category average; Transaction occurred on a weekend,Medium
